file,line,literal,class,sentence,notes
docs/PHASE5-FINDINGS.md,27,0.0111,HISTORICAL,"| 4 | LambdaMART deltas survive an independent replay | **yes** — -0.0167 / +0.0111 / +0.0122, exact |",context carries a past-tense / correction / superseded marker
docs/PHASE5-FINDINGS.md,27,0.0122,HISTORICAL,"| 4 | LambdaMART deltas survive an independent replay | **yes** — -0.0167 / +0.0111 / +0.0122, exact |",context carries a past-tense / correction / superseded marker
docs/PHASE5-FINDINGS.md,32,38%,HISTORICAL,disagreed by one ULP on 36–38% of rows. The corpus adopted the commit before,context carries a past-tense / correction / superseded marker
docs/PHASE5-FINDINGS.md,223,49%,HISTORICAL,The instruction not to assume the AMLworld 49% end-to-end survival transfers was,context carries a past-tense / correction / superseded marker
docs/PHASE5-FINDINGS.md,269,2%,HISTORICAL,"the ~2% suspicious-subgraph prevalence, or a cross-dataset comparison against",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,28,0.0988,CURRENT,"Spearman(v1 blend, size)          -0.0988",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,29,0.0818,CURRENT,within-cycle median                -0.0818   (range -0.2176 .. -0.0492),first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,29,0.2176,CURRENT,within-cycle median                -0.0818   (range -0.2176 .. -0.0492),first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,29,0.0492,CURRENT,within-cycle median                -0.0818   (range -0.2176 .. -0.0492),first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,32,0.6719,CURRENT,"blend's rank, residualised on size's rank within cycle, still scores AUC 0.6719",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,40,0.7104,CURRENT,"`size` is itself predictive (AUC 0.7104), so any term correlated with size",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,48,0.0%,CURRENT,| temporal_cycle | 0.22 | 0.0% | 0.6005 | 0.5529 | +0.03 | positive |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,48,0.6005,CURRENT,| temporal_cycle | 0.22 | 0.0% | 0.6005 | 0.5529 | +0.03 | positive |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,48,0.5529,CURRENT,| temporal_cycle | 0.22 | 0.0% | 0.6005 | 0.5529 | +0.03 | positive |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,49,86.9%,CURRENT,| conservation | 0.15 | 86.9% | 0.5028 | 0.5446 | −0.01 | positive |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,49,0.5028,CURRENT,| conservation | 0.15 | 86.9% | 0.5028 | 0.5446 | −0.01 | positive |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,49,0.5446,CURRENT,| conservation | 0.15 | 86.9% | 0.5028 | 0.5446 | −0.01 | positive |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,50,11.2%,CURRENT,| fast_passthrough | 0.12 | 11.2% | 0.5815 | 0.5501 | +0.16 | positive |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,50,0.5815,CURRENT,| fast_passthrough | 0.12 | 11.2% | 0.5815 | 0.5501 | +0.16 | positive |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,50,0.5501,CURRENT,| fast_passthrough | 0.12 | 11.2% | 0.5815 | 0.5501 | +0.16 | positive |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,51,1.8%,CURRENT,| scatter_gather | 0.10 | 1.8% | 0.5954 | 0.5260 | +0.14 | null |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,51,0.5954,CURRENT,| scatter_gather | 0.10 | 1.8% | 0.5954 | 0.5260 | +0.14 | null |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,51,0.5260,CURRENT,| scatter_gather | 0.10 | 1.8% | 0.5954 | 0.5260 | +0.14 | null |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,52,100.0%,CURRENT,| **gargaml** | **0.09** | **100.0%** | 0.3577 | **0.4534** | **−0.50** | **INVERTED** |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,52,0.3577,CURRENT,| **gargaml** | **0.09** | **100.0%** | 0.3577 | **0.4534** | **−0.50** | **INVERTED** |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,52,0.4534,CURRENT,| **gargaml** | **0.09** | **100.0%** | 0.3577 | **0.4534** | **−0.50** | **INVERTED** |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,53,0.0%,CURRENT,| cycle | 0.08 | 0.0% | 0.6066 | 0.5533 | +0.03 | positive |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,53,0.6066,CURRENT,| cycle | 0.08 | 0.0% | 0.6066 | 0.5533 | +0.03 | positive |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,53,0.5533,CURRENT,| cycle | 0.08 | 0.0% | 0.6066 | 0.5533 | +0.03 | positive |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,54,28.5%,CURRENT,| gather_scatter | 0.05 | 28.5% | 0.6292 | 0.5104 | +0.58 | null |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,54,0.6292,CURRENT,| gather_scatter | 0.05 | 28.5% | 0.6292 | 0.5104 | +0.58 | null |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,54,0.5104,CURRENT,| gather_scatter | 0.05 | 28.5% | 0.6292 | 0.5104 | +0.58 | null |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,55,9.9%,CURRENT,| bipartite | 0.05 | 9.9% | 0.5175 | 0.4752 | +0.42 | null |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,55,0.5175,CURRENT,| bipartite | 0.05 | 9.9% | 0.5175 | 0.4752 | +0.42 | null |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,55,0.4752,CURRENT,| bipartite | 0.05 | 9.9% | 0.5175 | 0.4752 | +0.42 | null |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,56,99.6%,CURRENT,| **stack** | **0.05** | **99.6%** | 0.3601 | **0.4552** | **−0.50** | **INVERTED** |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,56,0.3601,CURRENT,| **stack** | **0.05** | **99.6%** | 0.3601 | **0.4552** | **−0.50** | **INVERTED** |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,56,0.4552,CURRENT,| **stack** | **0.05** | **99.6%** | 0.3601 | **0.4552** | **−0.50** | **INVERTED** |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,57,100.0%,CURRENT,| passthrough | 0.04 | 100.0% | 0.5548 | 0.5579 | −0.69 | positive |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,57,0.5548,CURRENT,| passthrough | 0.04 | 100.0% | 0.5548 | 0.5579 | −0.69 | positive |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,57,0.5579,CURRENT,| passthrough | 0.04 | 100.0% | 0.5548 | 0.5579 | −0.69 | positive |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,58,47.2%,CURRENT,| cross_border | 0.03 | 47.2% | 0.7964 | 0.7036 | +0.18 | positive |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,58,0.7964,CURRENT,| cross_border | 0.03 | 47.2% | 0.7964 | 0.7036 | +0.18 | positive |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,58,0.7036,CURRENT,| cross_border | 0.03 | 47.2% | 0.7964 | 0.7036 | +0.18 | positive |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,59,100.0%,CURRENT,| burstiness | 0.01 | 100.0% | 0.5466 | 0.3264 | +0.71 | INVERTED |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,59,0.5466,CURRENT,| burstiness | 0.01 | 100.0% | 0.5466 | 0.3264 | +0.71 | INVERTED |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,59,0.3264,CURRENT,| burstiness | 0.01 | 100.0% | 0.5466 | 0.3264 | +0.71 | INVERTED |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,60,0.0%,CURRENT,| round_amounts | 0.01 | 0.0% | 0.4999 | 0.4999 | +0.01 | null |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,60,0.4999,CURRENT,| round_amounts | 0.01 | 0.0% | 0.4999 | 0.4999 | +0.01 | null |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,60,0.4999,CURRENT,| round_amounts | 0.01 | 0.0% | 0.4999 | 0.4999 | +0.01 | null |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,61,0.7104,CURRENT,| *size (itself)* | — | — | **0.7104** | — | — | — |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,66,100%,CURRENT,near-saturated across nearly every candidate — `gargaml` fires on 100% with,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,67,0.915,CURRENT,"mean 0.915, `stack` on 99.6% with mean 0.910. A term that is almost always ~0.91",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,67,99.6%,CURRENT,"mean 0.915, `stack` on 99.6% with mean 0.910. A term that is almost always ~0.91",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,67,0.910,CURRENT,"mean 0.915, `stack` on 99.6% with mean 0.910. A term that is almost always ~0.91",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,69,0.495,HISTORICAL,"is an inverse proxy for size (ρ = −0.495 and −0.499). Post-pruning, size became",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,69,0.499,HISTORICAL,"is an inverse proxy for size (ρ = −0.495 and −0.499). Post-pruning, size became",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,72,0.4534,HISTORICAL,"exactly constant they still score 0.4534 and 0.4552, below 0.5 on their own",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,72,0.4552,HISTORICAL,"exactly constant they still score 0.4534 and 0.4552, below 0.5 on their own",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,75,0.7036,CURRENT,**The strongest term carries the smallest weight.** `cross_border` scores 0.7036,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,80,0.1%,HISTORICAL,"under 0.1% of candidates. At k=10 that rarity is a virtue, and it was being",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,82,99.9%,HISTORICAL,weight that is zero on 99.9% of them.,context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,91,0.0500,CURRENT,| v1 (retired terms restored) | 0.0500 | 0.0389 | 0.0244 | 0.0144 |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,91,0.0389,CURRENT,| v1 (retired terms restored) | 0.0500 | 0.0389 | 0.0244 | 0.0144 |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,91,0.0244,CURRENT,| v1 (retired terms restored) | 0.0500 | 0.0389 | 0.0244 | 0.0144 |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,91,0.0144,CURRENT,| v1 (retired terms restored) | 0.0500 | 0.0389 | 0.0244 | 0.0144 |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,92,0.1889,CURRENT,| **shipped (terms retired)** | **0.1889** | **0.1000** | **0.0467** | **0.0244** |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,92,0.1000,CURRENT,| **shipped (terms retired)** | **0.1889** | **0.1000** | **0.0467** | **0.0244** |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,92,0.0467,CURRENT,| **shipped (terms retired)** | **0.1889** | **0.1000** | **0.0467** | **0.0244** |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,92,0.0244,CURRENT,| **shipped (terms retired)** | **0.1889** | **0.1000** | **0.0467** | **0.0244** |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,93,0.1944,CURRENT,| nnls fit on train | 0.1944 | 0.1028 | 0.0478 | 0.0267 |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,93,0.1028,CURRENT,| nnls fit on train | 0.1944 | 0.1028 | 0.0478 | 0.0267 |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,93,0.0478,CURRENT,| nnls fit on train | 0.1944 | 0.1028 | 0.0478 | 0.0267 |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,93,0.0267,CURRENT,| nnls fit on train | 0.1944 | 0.1028 | 0.0478 | 0.0267 |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,94,0.0444,CURRENT,| size | 0.0444 | 0.0444 | 0.0256 | 0.0183 |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,94,0.0444,CURRENT,| size | 0.0444 | 0.0444 | 0.0256 | 0.0183 |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,94,0.0256,CURRENT,| size | 0.0444 | 0.0444 | 0.0256 | 0.0183 |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,94,0.0183,CURRENT,| size | 0.0444 | 0.0444 | 0.0256 | 0.0183 |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,95,0.0167,CURRENT,| degree | 0.0167 | 0.0389 | 0.0278 | 0.0200 |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,95,0.0389,CURRENT,| degree | 0.0167 | 0.0389 | 0.0278 | 0.0200 |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,95,0.0278,CURRENT,| degree | 0.0167 | 0.0389 | 0.0278 | 0.0200 |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,95,0.0200,CURRENT,| degree | 0.0167 | 0.0389 | 0.0278 | 0.0200 |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,96,0.0000,CURRENT,| random | 0.0000 | 0.0000 | 0.0000 | 0.0000 |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,96,0.0000,CURRENT,| random | 0.0000 | 0.0000 | 0.0000 | 0.0000 |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,96,0.0000,CURRENT,| random | 0.0000 | 0.0000 | 0.0000 | 0.0000 |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,96,0.0000,CURRENT,| random | 0.0000 | 0.0000 | 0.0000 | 0.0000 |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,104,0.0056,CURRENT,"| 10 | +0.0056 [−0.0167, +0.0278] — includes zero | **+0.1444 [+0.0556, +0.2444]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,104,0.0167,CURRENT,"| 10 | +0.0056 [−0.0167, +0.0278] — includes zero | **+0.1444 [+0.0556, +0.2444]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,104,0.0278,CURRENT,"| 10 | +0.0056 [−0.0167, +0.0278] — includes zero | **+0.1444 [+0.0556, +0.2444]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,104,0.1444,CURRENT,"| 10 | +0.0056 [−0.0167, +0.0278] — includes zero | **+0.1444 [+0.0556, +0.2444]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,104,0.0556,CURRENT,"| 10 | +0.0056 [−0.0167, +0.0278] — includes zero | **+0.1444 [+0.0556, +0.2444]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,104,0.2444,CURRENT,"| 10 | +0.0056 [−0.0167, +0.0278] — includes zero | **+0.1444 [+0.0556, +0.2444]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,105,0.0056,CURRENT,"| 20 | −0.0056 [−0.0278, +0.0167] — includes zero | **+0.0556 [+0.0167, +0.1000]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,105,0.0278,CURRENT,"| 20 | −0.0056 [−0.0278, +0.0167] — includes zero | **+0.0556 [+0.0167, +0.1000]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,105,0.0167,CURRENT,"| 20 | −0.0056 [−0.0278, +0.0167] — includes zero | **+0.0556 [+0.0167, +0.1000]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,105,0.0556,CURRENT,"| 20 | −0.0056 [−0.0278, +0.0167] — includes zero | **+0.0556 [+0.0167, +0.1000]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,105,0.0167,CURRENT,"| 20 | −0.0056 [−0.0278, +0.0167] — includes zero | **+0.0556 [+0.0167, +0.1000]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,105,0.1000,CURRENT,"| 20 | −0.0056 [−0.0278, +0.0167] — includes zero | **+0.0556 [+0.0167, +0.1000]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,106,0.0011,CURRENT,"| 50 | −0.0011 [−0.0133, +0.0111] — includes zero | **+0.0211 [+0.0078, +0.0367]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,106,0.0133,CURRENT,"| 50 | −0.0011 [−0.0133, +0.0111] — includes zero | **+0.0211 [+0.0078, +0.0367]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,106,0.0111,CURRENT,"| 50 | −0.0011 [−0.0133, +0.0111] — includes zero | **+0.0211 [+0.0078, +0.0367]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,106,0.0211,CURRENT,"| 50 | −0.0011 [−0.0133, +0.0111] — includes zero | **+0.0211 [+0.0078, +0.0367]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,106,0.0078,CURRENT,"| 50 | −0.0011 [−0.0133, +0.0111] — includes zero | **+0.0211 [+0.0078, +0.0367]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,106,0.0367,CURRENT,"| 50 | −0.0011 [−0.0133, +0.0111] — includes zero | **+0.0211 [+0.0078, +0.0367]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,107,0.0039,CURRENT,"| 100 | −0.0039 [−0.0106, +0.0017] — includes zero | **+0.0061 [+0.0011, +0.0122]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,107,0.0106,CURRENT,"| 100 | −0.0039 [−0.0106, +0.0017] — includes zero | **+0.0061 [+0.0011, +0.0122]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,107,0.0017,CURRENT,"| 100 | −0.0039 [−0.0106, +0.0017] — includes zero | **+0.0061 [+0.0011, +0.0122]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,107,0.0061,CURRENT,"| 100 | −0.0039 [−0.0106, +0.0017] — includes zero | **+0.0061 [+0.0011, +0.0122]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,107,0.0011,CURRENT,"| 100 | −0.0039 [−0.0106, +0.0017] — includes zero | **+0.0061 [+0.0011, +0.0122]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,107,0.0122,CURRENT,"| 100 | −0.0039 [−0.0106, +0.0017] — includes zero | **+0.0061 [+0.0011, +0.0122]** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,115,0.1500,CURRENT,"reaches +0.1500 [+0.0722, +0.2389] at k=10. That point estimate sits *inside*",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,115,0.0722,CURRENT,"reaches +0.1500 [+0.0722, +0.2389] at k=10. That point estimate sits *inside*",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,115,0.2389,CURRENT,"reaches +0.1500 [+0.0722, +0.2389] at k=10. That point estimate sits *inside*",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,133,0.1944,CURRENT,"training sets: median p@10 0.1944, range [0.1667, 0.2111]; 30 of 30 beat the",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,133,0.1667,CURRENT,"training sets: median p@10 0.1944, range [0.1667, 0.2111]; 30 of 30 beat the",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,133,0.2111,CURRENT,"training sets: median p@10 0.1944, range [0.1667, 0.2111]; 30 of 30 beat the",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,136,0.1889,CURRENT,"+0.1889 [+0.0944, +0.3000] at k=10 — slightly *better*. The result does not",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,136,0.0944,CURRENT,"+0.1889 [+0.0944, +0.3000] at k=10 — slightly *better*. The result does not",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,136,0.3000,CURRENT,"+0.1889 [+0.0944, +0.3000] at k=10 — slightly *better*. The result does not",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,139,0.1000,HISTORICAL,"fixture, a different graph entirely, moved p@10 0.1000 → 0.2000, p@20",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,139,0.2000,HISTORICAL,"fixture, a different graph entirely, moved p@10 0.1000 → 0.2000, p@20",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,140,0.0500,HISTORICAL,"0.0500 → 0.1167, p@50 0.0533 → 0.1000, ring recall 0.1818 → 0.2500.",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,140,0.1167,HISTORICAL,"0.0500 → 0.1167, p@50 0.0533 → 0.1000, ring recall 0.1818 → 0.2500.",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,140,0.0533,HISTORICAL,"0.0500 → 0.1167, p@50 0.0533 → 0.1000, ring recall 0.1818 → 0.2500.",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,140,0.1000,HISTORICAL,"0.0500 → 0.1167, p@50 0.0533 → 0.1000, ring recall 0.1818 → 0.2500.",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,140,0.1818,HISTORICAL,"0.0500 → 0.1167, p@50 0.0533 → 0.1000, ring recall 0.1818 → 0.2500.",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,140,0.2500,HISTORICAL,"0.0500 → 0.1167, p@50 0.0533 → 0.1000, ring recall 0.1818 → 0.2500.",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,141,0.3264,HISTORICAL,* **`burstiness` was left alone.** It measures as inverted (0.3264) but carries,context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,155,0.291,CURRENT,| **score** | **0.291** | **0.157** | **0.076** | 0.041 | **23.9%** (62 rings) |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,155,0.157,CURRENT,| **score** | **0.291** | **0.157** | **0.076** | 0.041 | **23.9%** (62 rings) |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,155,0.076,CURRENT,| **score** | **0.291** | **0.157** | **0.076** | 0.041 | **23.9%** (62 rings) |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,155,0.041,CURRENT,| **score** | **0.291** | **0.157** | **0.076** | 0.041 | **23.9%** (62 rings) |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,155,23.9%,CURRENT,| **score** | **0.291** | **0.157** | **0.076** | 0.041 | **23.9%** (62 rings) |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,156,0.094,CURRENT,| size | 0.094 | 0.074 | 0.051 | 0.035 | 18.5% (48) |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,156,0.074,CURRENT,| size | 0.094 | 0.074 | 0.051 | 0.035 | 18.5% (48) |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,156,0.051,CURRENT,| size | 0.094 | 0.074 | 0.051 | 0.035 | 18.5% (48) |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,156,0.035,CURRENT,| size | 0.094 | 0.074 | 0.051 | 0.035 | 18.5% (48) |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,156,18.5%,CURRENT,| size | 0.094 | 0.074 | 0.051 | 0.035 | 18.5% (48) |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,157,0.065,CURRENT,| degree | 0.065 | 0.072 | 0.049 | 0.035 | 16.6% (43) |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,157,0.072,CURRENT,| degree | 0.065 | 0.072 | 0.049 | 0.035 | 16.6% (43) |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,157,0.049,CURRENT,| degree | 0.065 | 0.072 | 0.049 | 0.035 | 16.6% (43) |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,157,0.035,CURRENT,| degree | 0.065 | 0.072 | 0.049 | 0.035 | 16.6% (43) |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,157,16.6%,CURRENT,| degree | 0.065 | 0.072 | 0.049 | 0.035 | 16.6% (43) |,first-pass default: reads as a present-tense assertion
